scope,dataset,family,previous_candidates,previous_tp,previous_fp,previous_precision,hard_alerts,hard_tp,hard_fp,hard_precision,standard_review,standard_tp,standard_fp,union_matches
dataset,RefrigerationDevices_normal_1,RefrigerationDevices,3.0,2.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1
dataset,RefrigerationDevices_normal_2,RefrigerationDevices,3.0,1.0,2.0,0.3333333333333333,3.0,1.0,2.0,0.3333333333333333,0.0,0.0,0.0,1
dataset,RefrigerationDevices_normal_3,RefrigerationDevices,4.0,1.0,3.0,0.25,1.0,0.0,1.0,0.0,3.0,1.0,2.0,1
dataset,Rock_normal_1,Rock,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,Rock_normal_2,Rock,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,Rock_normal_3,Rock,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,Rock_normal_4,Rock,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,ScreenType_normal_1,ScreenType,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
dataset,ScreenType_normal_2,ScreenType,5.0,2.0,3.0,0.4,2.0,0.0,2.0,0.0,3.0,2.0,1.0,1
dataset,ScreenType_normal_3,ScreenType,3.0,1.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1
dataset,SemgHandGenderCh2_normal_1,SemgHandGenderCh2,5.0,4.0,1.0,0.8,5.0,4.0,1.0,0.8,0.0,0.0,0.0,1
dataset,SemgHandGenderCh2_normal_2,SemgHandGenderCh2,3.0,1.0,2.0,0.3333333333333333,3.0,1.0,2.0,0.3333333333333333,0.0,0.0,0.0,1
dataset,SemgHandMovementCh2_normal_1,SemgHandMovementCh2,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SemgHandMovementCh2_normal_2,SemgHandMovementCh2,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SemgHandMovementCh2_normal_3,SemgHandMovementCh2,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SemgHandMovementCh2_normal_4,SemgHandMovementCh2,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
dataset,SemgHandMovementCh2_normal_5,SemgHandMovementCh2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,SemgHandMovementCh2_normal_6,SemgHandMovementCh2,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
dataset,SemgHandSubjectCh2_normal_1,SemgHandSubjectCh2,3.0,1.0,2.0,0.3333333333333333,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1
dataset,SemgHandSubjectCh2_normal_2,SemgHandSubjectCh2,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SemgHandSubjectCh2_normal_3,SemgHandSubjectCh2,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SemgHandSubjectCh2_normal_4,SemgHandSubjectCh2,2.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1
dataset,SemgHandSubjectCh2_normal_5,SemgHandSubjectCh2,3.0,2.0,1.0,0.6666666666666666,3.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,1
dataset,ShakeGestureWiimoteZ_normal_1,ShakeGestureWiimoteZ,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShakeGestureWiimoteZ_normal_10,ShakeGestureWiimoteZ,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShakeGestureWiimoteZ_normal_2,ShakeGestureWiimoteZ,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShakeGestureWiimoteZ_normal_3,ShakeGestureWiimoteZ,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShakeGestureWiimoteZ_normal_4,ShakeGestureWiimoteZ,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShakeGestureWiimoteZ_normal_5,ShakeGestureWiimoteZ,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShakeGestureWiimoteZ_normal_6,ShakeGestureWiimoteZ,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShakeGestureWiimoteZ_normal_7,ShakeGestureWiimoteZ,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShakeGestureWiimoteZ_normal_8,ShakeGestureWiimoteZ,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShakeGestureWiimoteZ_normal_9,ShakeGestureWiimoteZ,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapeletSim_normal_0,ShapeletSim,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,ShapeletSim_normal_1,ShapeletSim,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_1,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_10,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_11,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_12,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_13,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_14,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_15,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_16,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_17,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_18,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_19,ShapesAll,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
dataset,ShapesAll_normal_2,ShapesAll,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
dataset,ShapesAll_normal_20,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_21,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_22,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_23,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_24,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_25,ShapesAll,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_26,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_27,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_28,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_29,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_3,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_30,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_31,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_32,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_33,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_34,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_35,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_36,ShapesAll,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
dataset,ShapesAll_normal_37,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_38,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_39,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_4,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_40,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_41,ShapesAll,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
dataset,ShapesAll_normal_42,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_43,ShapesAll,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
dataset,ShapesAll_normal_44,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_45,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_46,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_47,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_48,ShapesAll,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,ShapesAll_normal_49,ShapesAll,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
dataset,ShapesAll_normal_5,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_50,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_51,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_52,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_53,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_54,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_55,ShapesAll,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
dataset,ShapesAll_normal_56,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_57,ShapesAll,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_58,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_59,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_6,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_60,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_7,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ShapesAll_normal_8,ShapesAll,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
dataset,ShapesAll_normal_9,ShapesAll,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SmallKitchenAppliances_normal_1,SmallKitchenAppliances,3.0,2.0,1.0,0.6666666666666666,3.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,1
dataset,SmallKitchenAppliances_normal_2,SmallKitchenAppliances,5.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,1
dataset,SmallKitchenAppliances_normal_3,SmallKitchenAppliances,3.0,2.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1
dataset,SmoothSubspace_normal_1,SmoothSubspace,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SmoothSubspace_normal_2,SmoothSubspace,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
dataset,SmoothSubspace_normal_3,SmoothSubspace,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SonyAIBORobotSurface1_normal_1,SonyAIBORobotSurface1,2.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1
dataset,SonyAIBORobotSurface1_normal_2,SonyAIBORobotSurface1,4.0,3.0,1.0,0.75,4.0,3.0,1.0,0.75,0.0,0.0,0.0,1
dataset,SonyAIBORobotSurface2_normal_1,SonyAIBORobotSurface2,6.0,2.0,4.0,0.3333333333333333,2.0,1.0,1.0,0.5,4.0,1.0,3.0,1
dataset,SonyAIBORobotSurface2_normal_2,SonyAIBORobotSurface2,9.0,9.0,0.0,1.0,7.0,7.0,0.0,1.0,2.0,2.0,0.0,1
dataset,StarLightCurves_normal_1,StarLightCurves,19.0,13.0,6.0,0.6842105263157895,14.0,12.0,2.0,0.8571428571428571,5.0,1.0,4.0,1
dataset,StarLightCurves_normal_2,StarLightCurves,41.0,41.0,0.0,1.0,41.0,41.0,0.0,1.0,0.0,0.0,0.0,1
dataset,StarLightCurves_normal_3,StarLightCurves,87.0,71.0,16.0,0.8160919540229885,80.0,71.0,9.0,0.8875,7.0,0.0,7.0,1
dataset,Strawberry_normal_1,Strawberry,7.0,6.0,1.0,0.8571428571428571,5.0,5.0,0.0,1.0,2.0,1.0,1.0,1
dataset,Strawberry_normal_2,Strawberry,5.0,2.0,3.0,0.4,1.0,0.0,1.0,0.0,4.0,2.0,2.0,1
dataset,SwedishLeaf_normal_1,SwedishLeaf,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SwedishLeaf_normal_10,SwedishLeaf,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SwedishLeaf_normal_11,SwedishLeaf,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SwedishLeaf_normal_12,SwedishLeaf,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SwedishLeaf_normal_13,SwedishLeaf,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SwedishLeaf_normal_14,SwedishLeaf,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SwedishLeaf_normal_15,SwedishLeaf,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SwedishLeaf_normal_2,SwedishLeaf,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SwedishLeaf_normal_3,SwedishLeaf,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SwedishLeaf_normal_4,SwedishLeaf,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SwedishLeaf_normal_5,SwedishLeaf,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,SwedishLeaf_normal_6,SwedishLeaf,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,SwedishLeaf_normal_7,SwedishLeaf,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SwedishLeaf_normal_8,SwedishLeaf,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SwedishLeaf_normal_9,SwedishLeaf,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,Symbols_normal_1,Symbols,3.0,3.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1
dataset,Symbols_normal_2,Symbols,3.0,3.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1
dataset,Symbols_normal_3,Symbols,3.0,2.0,1.0,0.6666666666666666,3.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,1
dataset,Symbols_normal_4,Symbols,3.0,3.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1
dataset,Symbols_normal_5,Symbols,3.0,3.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1
dataset,Symbols_normal_6,Symbols,3.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1
dataset,SyntheticControl_normal_1,SyntheticControl,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SyntheticControl_normal_2,SyntheticControl,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SyntheticControl_normal_3,SyntheticControl,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SyntheticControl_normal_4,SyntheticControl,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1
dataset,SyntheticControl_normal_5,SyntheticControl,2.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1
dataset,SyntheticControl_normal_6,SyntheticControl,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ToeSegmentation1_normal_0,ToeSegmentation1,3.0,2.0,1.0,0.6666666666666666,2.0,1.0,1.0,0.5,1.0,1.0,0.0,1
dataset,ToeSegmentation1_normal_1,ToeSegmentation1,3.0,1.0,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1
dataset,ToeSegmentation2_normal_0,ToeSegmentation2,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,ToeSegmentation2_normal_1,ToeSegmentation2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
dataset,Trace_normal_1,Trace,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,Trace_normal_2,Trace,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,Trace_normal_3,Trace,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,Trace_normal_4,Trace,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,TwoLeadECG_normal_1,TwoLeadECG,10.0,9.0,1.0,0.9,10.0,9.0,1.0,0.9,0.0,0.0,0.0,1
dataset,TwoLeadECG_normal_2,TwoLeadECG,8.0,7.0,1.0,0.875,8.0,7.0,1.0,0.875,0.0,0.0,0.0,1
dataset,TwoPatterns_normal_1,TwoPatterns,5.0,3.0,2.0,0.6,4.0,3.0,1.0,0.75,1.0,0.0,1.0,1
dataset,TwoPatterns_normal_2,TwoPatterns,4.0,4.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1
dataset,TwoPatterns_normal_3,TwoPatterns,7.0,7.0,0.0,1.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,1
dataset,TwoPatterns_normal_4,TwoPatterns,2.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,0.0,0.0,0.0,1
dataset,UMD_normal_1,UMD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,UMD_normal_2,UMD,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
dataset,UMD_normal_3,UMD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
dataset,UWaveGestureLibraryAll_normal_1,UWaveGestureLibraryAll,11.0,10.0,1.0,0.9090909090909091,6.0,6.0,0.0,1.0,5.0,4.0,1.0,1
dataset,UWaveGestureLibraryAll_normal_2,UWaveGestureLibraryAll,10.0,9.0,1.0,0.9,9.0,9.0,0.0,1.0,1.0,0.0,1.0,1
dataset,UWaveGestureLibraryAll_normal_3,UWaveGestureLibraryAll,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1
dataset,UWaveGestureLibraryAll_normal_4,UWaveGestureLibraryAll,7.0,6.0,1.0,0.8571428571428571,5.0,5.0,0.0,1.0,2.0,1.0,1.0,1
dataset,UWaveGestureLibraryAll_normal_5,UWaveGestureLibraryAll,9.0,7.0,2.0,0.7777777777777778,8.0,7.0,1.0,0.875,1.0,0.0,1.0,1
dataset,UWaveGestureLibraryAll_normal_6,UWaveGestureLibraryAll,8.0,5.0,3.0,0.625,6.0,3.0,3.0,0.5,2.0,2.0,0.0,1
dataset,UWaveGestureLibraryAll_normal_7,UWaveGestureLibraryAll,7.0,7.0,0.0,1.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,1
dataset,UWaveGestureLibraryAll_normal_8,UWaveGestureLibraryAll,11.0,9.0,2.0,0.8181818181818182,11.0,9.0,2.0,0.8181818181818182,0.0,0.0,0.0,1
dataset,UWaveGestureLibraryX_normal_1,UWaveGestureLibraryX,9.0,6.0,3.0,0.6666666666666666,4.0,2.0,2.0,0.5,5.0,4.0,1.0,1
dataset,UWaveGestureLibraryX_normal_2,UWaveGestureLibraryX,10.0,10.0,0.0,1.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,1
dataset,UWaveGestureLibraryX_normal_3,UWaveGestureLibraryX,11.0,11.0,0.0,1.0,10.0,10.0,0.0,1.0,1.0,1.0,0.0,1
dataset,UWaveGestureLibraryX_normal_4,UWaveGestureLibraryX,8.0,6.0,2.0,0.75,6.0,5.0,1.0,0.8333333333333334,2.0,1.0,1.0,1
dataset,UWaveGestureLibraryX_normal_5,UWaveGestureLibraryX,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,1
dataset,UWaveGestureLibraryX_normal_6,UWaveGestureLibraryX,8.0,1.0,7.0,0.125,3.0,0.0,3.0,0.0,5.0,1.0,4.0,1
dataset,UWaveGestureLibraryX_normal_7,UWaveGestureLibraryX,12.0,10.0,2.0,0.8333333333333334,10.0,8.0,2.0,0.8,2.0,2.0,0.0,1
dataset,UWaveGestureLibraryX_normal_8,UWaveGestureLibraryX,12.0,9.0,3.0,0.75,12.0,9.0,3.0,0.75,0.0,0.0,0.0,1
dataset,UWaveGestureLibraryY_normal_1,UWaveGestureLibraryY,9.0,8.0,1.0,0.8888888888888888,8.0,7.0,1.0,0.875,1.0,1.0,0.0,1
dataset,UWaveGestureLibraryY_normal_2,UWaveGestureLibraryY,8.0,8.0,0.0,1.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,1
dataset,UWaveGestureLibraryY_normal_3,UWaveGestureLibraryY,7.0,0.0,7.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,1
dataset,UWaveGestureLibraryY_normal_4,UWaveGestureLibraryY,6.0,2.0,4.0,0.3333333333333333,2.0,2.0,0.0,1.0,4.0,0.0,4.0,1
dataset,UWaveGestureLibraryY_normal_5,UWaveGestureLibraryY,9.0,8.0,1.0,0.8888888888888888,7.0,7.0,0.0,1.0,2.0,1.0,1.0,1
dataset,UWaveGestureLibraryY_normal_6,UWaveGestureLibraryY,10.0,6.0,4.0,0.6,9.0,6.0,3.0,0.6666666666666666,1.0,0.0,1.0,1
dataset,UWaveGestureLibraryY_normal_7,UWaveGestureLibraryY,7.0,4.0,3.0,0.5714285714285714,5.0,3.0,2.0,0.6,2.0,1.0,1.0,1
dataset,UWaveGestureLibraryY_normal_8,UWaveGestureLibraryY,7.0,6.0,1.0,0.8571428571428571,7.0,6.0,1.0,0.8571428571428571,0.0,0.0,0.0,1
dataset,UWaveGestureLibraryZ_normal_1,UWaveGestureLibraryZ,7.0,7.0,0.0,1.0,4.0,4.0,0.0,1.0,3.0,3.0,0.0,1
dataset,UWaveGestureLibraryZ_normal_2,UWaveGestureLibraryZ,11.0,10.0,1.0,0.9090909090909091,11.0,10.0,1.0,0.9090909090909091,0.0,0.0,0.0,1
dataset,UWaveGestureLibraryZ_normal_3,UWaveGestureLibraryZ,3.0,2.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1
dataset,UWaveGestureLibraryZ_normal_4,UWaveGestureLibraryZ,6.0,2.0,4.0,0.3333333333333333,3.0,2.0,1.0,0.6666666666666666,3.0,0.0,3.0,1
dataset,UWaveGestureLibraryZ_normal_5,UWaveGestureLibraryZ,11.0,11.0,0.0,1.0,10.0,10.0,0.0,1.0,1.0,1.0,0.0,1
dataset,UWaveGestureLibraryZ_normal_6,UWaveGestureLibraryZ,9.0,7.0,2.0,0.7777777777777778,3.0,3.0,0.0,1.0,6.0,4.0,2.0,1
dataset,UWaveGestureLibraryZ_normal_7,UWaveGestureLibraryZ,9.0,8.0,1.0,0.8888888888888888,9.0,8.0,1.0,0.8888888888888888,0.0,0.0,0.0,1
dataset,UWaveGestureLibraryZ_normal_8,UWaveGestureLibraryZ,10.0,8.0,2.0,0.8,9.0,8.0,1.0,0.8888888888888888,1.0,0.0,1.0,1
